,Method,$\widehat{\beta}$
752,active (full),0.37373737373737376
753,oblivious (partial),0.36363636363636365
754,sample everything,0.36363636363636365
755,active (partial),0.37373737373737376
756,active (shifted),0.3535353535353536
757,active (full),0.37373737373737376
758,oblivious (partial),0.37373737373737376
759,sample everything,0.37373737373737376
760,active (partial),0.38383838383838387
761,active (shifted),0.36363636363636365
762,active (full),0.38383838383838387
763,oblivious (partial),0.37373737373737376
764,sample everything,0.38383838383838387
765,active (partial),0.38383838383838387
766,active (shifted),0.3535353535353536
767,active (full),0.38383838383838387
768,oblivious (partial),0.37373737373737376
769,sample everything,0.37373737373737376
770,active (partial),0.36363636363636365
771,active (shifted),0.30303030303030304
772,active (full),0.36363636363636365
773,oblivious (partial),0.36363636363636365
774,sample everything,0.30303030303030304
775,active (partial),0.38383838383838387
776,active (shifted),0.3535353535353536
777,active (full),0.38383838383838387
778,oblivious (partial),0.37373737373737376
779,sample everything,0.37373737373737376
780,active (partial),0.38383838383838387
781,active (shifted),0.32323232323232326
782,active (full),0.36363636363636365
783,oblivious (partial),0.36363636363636365
784,sample everything,0.32323232323232326
785,active (partial),0.38383838383838387
786,active (shifted),0.31313131313131315
787,active (full),0.37373737373737376
788,oblivious (partial),0.37373737373737376
789,sample everything,0.31313131313131315
790,active (partial),0.38383838383838387
791,active (shifted),0.3434343434343435
792,active (full),0.38383838383838387
793,oblivious (partial),0.36363636363636365
794,sample everything,0.3535353535353536
795,active (partial),0.38383838383838387
796,active (shifted),0.3434343434343435
797,active (full),0.37373737373737376
798,oblivious (partial),0.36363636363636365
799,sample everything,0.36363636363636365
800,active (partial),0.38383838383838387
801,active (shifted),0.3535353535353536
802,active (full),0.37373737373737376
803,oblivious (partial),0.36363636363636365
804,sample everything,0.38383838383838387
805,active (partial),0.38383838383838387
806,active (shifted),0.3434343434343435
807,active (full),0.37373737373737376
808,oblivious (partial),0.36363636363636365
809,sample everything,0.37373737373737376
810,active (partial),0.38383838383838387
811,active (shifted),0.36363636363636365
812,active (full),0.38383838383838387
813,oblivious (partial),0.37373737373737376
814,sample everything,0.38383838383838387
815,active (partial),0.38383838383838387
816,active (shifted),0.3434343434343435
817,active (full),0.37373737373737376
818,oblivious (partial),0.36363636363636365
819,sample everything,0.36363636363636365
820,active (partial),0.37373737373737376
821,active (shifted),0.33333333333333337
822,active (full),0.37373737373737376
823,oblivious (partial),0.36363636363636365
824,sample everything,0.3434343434343435
825,active (partial),0.393939393939394
826,active (shifted),0.3434343434343435
827,active (full),0.38383838383838387
828,oblivious (partial),0.37373737373737376
829,sample everything,0.393939393939394
830,active (partial),0.37373737373737376
831,active (shifted),0.3434343434343435
832,active (full),0.37373737373737376
833,oblivious (partial),0.36363636363636365
834,sample everything,0.36363636363636365
835,active (partial),0.38383838383838387
836,active (shifted),0.3535353535353536
837,active (full),0.37373737373737376
