,index,Method,$\widehat{\beta}$
5588,2,active (shifted),0.8787878787878789
5589,3,active (full),0.8686868686868687
5590,4,sample everything,0.9090909090909092
5591,5,oblivious (partial),0.8686868686868687
5592,0,active (partial),0.888888888888889
5593,1,active (partial+cons_cv),0.888888888888889
5594,2,active (shifted),0.8989898989898991
5595,3,active (full),0.888888888888889
5596,4,sample everything,0.9090909090909092
5597,5,oblivious (partial),0.8686868686868687
5598,0,active (partial),0.8787878787878789
5599,1,active (partial+cons_cv),0.888888888888889
5600,2,active (shifted),0.888888888888889
5601,3,active (full),0.8787878787878789
5602,4,sample everything,0.8989898989898991
5603,5,oblivious (partial),0.8585858585858587
5604,0,active (partial),0.8787878787878789
5605,1,active (partial+cons_cv),0.8787878787878789
5606,2,active (shifted),0.888888888888889
5607,3,active (full),0.8686868686868687
5608,4,sample everything,0.9191919191919192
5609,5,oblivious (partial),0.8686868686868687
5610,0,active (partial),0.888888888888889
5611,1,active (partial+cons_cv),0.888888888888889
5612,2,active (shifted),0.888888888888889
5613,3,active (full),0.8787878787878789
5614,4,sample everything,0.9090909090909092
5615,5,oblivious (partial),0.8686868686868687
5616,0,active (partial),0.8686868686868687
5617,1,active (partial+cons_cv),0.8787878787878789
5618,2,active (shifted),0.8787878787878789
5619,3,active (full),0.8686868686868687
5620,4,sample everything,0.888888888888889
5621,5,oblivious (partial),0.8787878787878789
5622,0,active (partial),0.888888888888889
5623,1,active (partial+cons_cv),0.8787878787878789
5624,2,active (shifted),0.8585858585858587
5625,3,active (full),0.8787878787878789
5626,4,sample everything,0.8585858585858587
5627,5,oblivious (partial),0.8484848484848485
5628,0,active (partial),0.8787878787878789
5629,1,active (partial+cons_cv),0.8686868686868687
5630,2,active (shifted),0.8787878787878789
5631,3,active (full),0.8787878787878789
5632,4,sample everything,0.8787878787878789
5633,5,oblivious (partial),0.8585858585858587
5634,0,active (partial),0.8585858585858587
5635,1,active (partial+cons_cv),0.8585858585858587
5636,2,active (shifted),0.8686868686868687
5637,3,active (full),0.8585858585858587
5638,4,sample everything,0.888888888888889
5639,5,oblivious (partial),0.8787878787878789
5640,0,active (partial),0.8585858585858587
5641,1,active (partial+cons_cv),0.8686868686868687
5642,2,active (shifted),0.8686868686868687
5643,3,active (full),0.8484848484848485
5644,4,sample everything,0.888888888888889
5645,5,oblivious (partial),0.8484848484848485
5646,0,active (partial),0.8686868686868687
5647,1,active (partial+cons_cv),0.8686868686868687
5648,2,active (shifted),0.888888888888889
5649,3,active (full),0.8686868686868687
5650,4,sample everything,0.9090909090909092
5651,5,oblivious (partial),0.8686868686868687
5652,0,active (partial),0.8787878787878789
5653,1,active (partial+cons_cv),0.888888888888889
5654,2,active (shifted),0.888888888888889
5655,3,active (full),0.8787878787878789
5656,4,sample everything,0.8989898989898991
5657,5,oblivious (partial),0.8787878787878789
5658,0,active (partial),0.8686868686868687
5659,1,active (partial+cons_cv),0.8080808080808082
5660,2,active (shifted),0.8080808080808082
5661,3,active (full),0.8686868686868687
5662,4,sample everything,0.8080808080808082
5663,5,oblivious (partial),0.8484848484848485
5664,0,active (partial),0.8686868686868687
5665,1,active (partial+cons_cv),0.8585858585858587
5666,2,active (shifted),0.8585858585858587
5667,3,active (full),0.8686868686868687
5668,4,sample everything,0.8787878787878789
5669,5,oblivious (partial),0.8484848484848485
5670,0,active (partial),0.8585858585858587
5671,1,active (partial+cons_cv),0.8686868686868687
5672,2,active (shifted),0.8686868686868687
5673,3,active (full),0.8585858585858587
5674,4,sample everything,0.8787878787878789
5675,5,oblivious (partial),0.8787878787878789
5676,0,active (partial),0.8686868686868687
5677,1,active (partial+cons_cv),0.8686868686868687
5678,2,active (shifted),0.8686868686868687
5679,3,active (full),0.8686868686868687
5680,4,sample everything,0.8787878787878789
5681,5,oblivious (partial),0.888888888888889
5682,0,active (partial),0.8686868686868687
5683,1,active (partial+cons_cv),0.8585858585858587
5684,2,active (shifted),0.8686868686868687
5685,3,active (full),0.8585858585858587
5686,4,sample everything,0.8787878787878789
5687,5,oblivious (partial),0.8686868686868687
5688,0,active (partial),0.8787878787878789
5689,1,active (partial+cons_cv),0.8787878787878789
5690,2,active (shifted),0.8787878787878789
5691,3,active (full),0.8787878787878789
5692,4,sample everything,0.8787878787878789
5693,5,oblivious (partial),0.8787878787878789
5694,0,active (partial),0.8686868686868687
5695,1,active (partial+cons_cv),0.8585858585858587
5696,2,active (shifted),0.8585858585858587
5697,3,active (full),0.8686868686868687
5698,4,sample everything,0.8585858585858587
5699,5,oblivious (partial),0.8484848484848485
5700,0,active (partial),0.8787878787878789
5701,1,active (partial+cons_cv),0.8787878787878789
5702,2,active (shifted),0.8787878787878789
5703,3,active (full),0.8787878787878789
5704,4,sample everything,0.8787878787878789
5705,5,oblivious (partial),0.8787878787878789
5706,0,active (partial),0.8686868686868687
5707,1,active (partial+cons_cv),0.8686868686868687
5708,2,active (shifted),0.8787878787878789
5709,3,active (full),0.8686868686868687
5710,4,sample everything,0.9090909090909092
5711,5,oblivious (partial),0.8787878787878789
5712,0,active (partial),0.8686868686868687
5713,1,active (partial+cons_cv),0.8787878787878789
5714,2,active (shifted),0.8787878787878789
5715,3,active (full),0.8686868686868687
5716,4,sample everything,0.8989898989898991
5717,5,oblivious (partial),0.8585858585858587
5718,0,active (partial),0.8686868686868687
5719,1,active (partial+cons_cv),0.8686868686868687
5720,2,active (shifted),0.8686868686868687
5721,3,active (full),0.8585858585858587
5722,4,sample everything,0.8686868686868687
5723,5,oblivious (partial),0.8787878787878789
5724,0,active (partial),0.8787878787878789
5725,1,active (partial+cons_cv),0.8686868686868687
5726,2,active (shifted),0.8787878787878789
5727,3,active (full),0.8787878787878789
5728,4,sample everything,0.888888888888889
5729,5,oblivious (partial),0.8585858585858587
5730,0,active (partial),0.8787878787878789
5731,1,active (partial+cons_cv),0.888888888888889
5732,2,active (shifted),0.888888888888889
5733,3,active (full),0.8787878787878789
5734,4,sample everything,0.8989898989898991
5735,5,oblivious (partial),0.888888888888889
5736,0,active (partial),0.8585858585858587
5737,1,active (partial+cons_cv),0.8484848484848485
5738,2,active (shifted),0.8484848484848485
5739,3,active (full),0.8585858585858587
5740,4,sample everything,0.8484848484848485
5741,5,oblivious (partial),0.8686868686868687
5742,0,active (partial),0.888888888888889
5743,1,active (partial+cons_cv),0.8787878787878789
5744,2,active (shifted),0.8989898989898991
5745,3,active (full),0.8787878787878789
5746,4,sample everything,0.9090909090909092
5747,5,oblivious (partial),0.888888888888889
5748,0,active (partial),0.8686868686868687
5749,1,active (partial+cons_cv),0.888888888888889
5750,2,active (shifted),0.888888888888889
5751,3,active (full),0.8686868686868687
5752,4,sample everything,0.9090909090909092
5753,5,oblivious (partial),0.888888888888889
5754,0,active (partial),0.8787878787878789
5755,1,active (partial+cons_cv),0.8787878787878789
5756,2,active (shifted),0.888888888888889
5757,3,active (full),0.8787878787878789
5758,4,sample everything,0.9090909090909092
5759,5,oblivious (partial),0.8585858585858587
5760,0,active (partial),0.8686868686868687
5761,1,active (partial+cons_cv),0.8383838383838385
5762,2,active (shifted),0.8383838383838385
5763,3,active (full),0.8686868686868687
5764,4,sample everything,0.8383838383838385
5765,5,oblivious (partial),0.8686868686868687
5766,0,active (partial),0.8585858585858587
5767,1,active (partial+cons_cv),0.8585858585858587
5768,2,active (shifted),0.8686868686868687
5769,3,active (full),0.8585858585858587
5770,4,sample everything,0.888888888888889
5771,5,oblivious (partial),0.8686868686868687
5772,0,active (partial),0.8787878787878789
5773,1,active (partial+cons_cv),0.8787878787878789
5774,2,active (shifted),0.888888888888889
5775,3,active (full),0.8787878787878789
5776,4,sample everything,0.9090909090909092
5777,5,oblivious (partial),0.8585858585858587
5778,0,active (partial),0.8787878787878789
5779,1,active (partial+cons_cv),0.8686868686868687
5780,2,active (shifted),0.8282828282828284
5781,3,active (full),0.8686868686868687
5782,4,sample everything,0.8282828282828284
5783,5,oblivious (partial),0.888888888888889
5784,0,active (partial),0.8686868686868687
5785,1,active (partial+cons_cv),0.8686868686868687
5786,2,active (shifted),0.8686868686868687
5787,3,active (full),0.8585858585858587
5788,4,sample everything,0.9090909090909092
5789,5,oblivious (partial),0.8787878787878789
5790,0,active (partial),0.8585858585858587
5791,1,active (partial+cons_cv),0.8484848484848485
5792,2,active (shifted),0.7676767676767677
5793,3,active (full),0.8585858585858587
5794,4,sample everything,0.7676767676767677
5795,5,oblivious (partial),0.8686868686868687
5796,0,active (partial),0.8686868686868687
5797,1,active (partial+cons_cv),0.888888888888889
5798,2,active (shifted),0.888888888888889
5799,3,active (full),0.8686868686868687
5800,4,sample everything,0.9090909090909092
5801,5,oblivious (partial),0.8787878787878789
5802,0,active (partial),0.8585858585858587
5803,1,active (partial+cons_cv),0.8383838383838385
5804,2,active (shifted),0.7777777777777778
5805,3,active (full),0.8484848484848485
5806,4,sample everything,0.7777777777777778
5807,5,oblivious (partial),0.8181818181818182
5808,0,active (partial),0.8686868686868687
5809,1,active (partial+cons_cv),0.8585858585858587
5810,2,active (shifted),0.8484848484848485
5811,3,active (full),0.8686868686868687
5812,4,sample everything,0.8484848484848485
5813,5,oblivious (partial),0.8585858585858587
5814,0,active (partial),0.8787878787878789
5815,1,active (partial+cons_cv),0.8686868686868687
5816,2,active (shifted),0.8686868686868687
5817,3,active (full),0.8787878787878789
5818,4,sample everything,0.8686868686868687
5819,5,oblivious (partial),0.8787878787878789
5820,0,active (partial),0.8787878787878789
5821,1,active (partial+cons_cv),0.8787878787878789
5822,2,active (shifted),0.888888888888889
5823,3,active (full),0.8787878787878789
5824,4,sample everything,0.8989898989898991
5825,5,oblivious (partial),0.8787878787878789
5826,0,active (partial),0.8787878787878789
5827,1,active (partial+cons_cv),0.8787878787878789
5828,2,active (shifted),0.8787878787878789
5829,3,active (full),0.8787878787878789
5830,4,sample everything,0.8787878787878789
5831,5,oblivious (partial),0.8686868686868687
5832,0,active (partial),0.8686868686868687
5833,1,active (partial+cons_cv),0.8787878787878789
5834,2,active (shifted),0.888888888888889
5835,3,active (full),0.8585858585858587
5836,4,sample everything,0.9292929292929294
5837,5,oblivious (partial),0.8686868686868687
5838,0,active (partial),0.8686868686868687
5839,1,active (partial+cons_cv),0.8787878787878789
5840,2,active (shifted),0.8787878787878789
5841,3,active (full),0.8686868686868687
5842,4,sample everything,0.8989898989898991
5843,5,oblivious (partial),0.8787878787878789
5844,0,active (partial),0.8787878787878789
5845,1,active (partial+cons_cv),0.888888888888889
5846,2,active (shifted),0.888888888888889
5847,3,active (full),0.8787878787878789
5848,4,sample everything,0.8989898989898991
5849,5,oblivious (partial),0.8787878787878789
5850,0,active (partial),0.888888888888889
5851,1,active (partial+cons_cv),0.8989898989898991
5852,2,active (shifted),0.8989898989898991
5853,3,active (full),0.8787878787878789
5854,4,sample everything,0.9090909090909092
5855,5,oblivious (partial),0.8585858585858587
5856,0,active (partial),0.8787878787878789
5857,1,active (partial+cons_cv),0.8686868686868687
5858,2,active (shifted),0.8787878787878789
5859,3,active (full),0.8686868686868687
5860,4,sample everything,0.8989898989898991
5861,5,oblivious (partial),0.8585858585858587
5862,0,active (partial),0.8787878787878789
5863,1,active (partial+cons_cv),0.8787878787878789
5864,2,active (shifted),0.888888888888889
5865,3,active (full),0.8686868686868687
5866,4,sample everything,0.9090909090909092
5867,5,oblivious (partial),0.8989898989898991
5868,0,active (partial),0.8787878787878789
5869,1,active (partial+cons_cv),0.8787878787878789
5870,2,active (shifted),0.8787878787878789
5871,3,active (full),0.8787878787878789
5872,4,sample everything,0.888888888888889
5873,5,oblivious (partial),0.8686868686868687
5874,0,active (partial),0.8585858585858587
5875,1,active (partial+cons_cv),0.8686868686868687
5876,2,active (shifted),0.8686868686868687
5877,3,active (full),0.8585858585858587
5878,4,sample everything,0.8989898989898991
5879,5,oblivious (partial),0.8686868686868687
5880,0,active (partial),0.8383838383838385
5881,1,active (partial+cons_cv),0.8484848484848485
5882,2,active (shifted),0.8484848484848485
5883,3,active (full),0.8383838383838385
5884,4,sample everything,0.8585858585858587
5885,5,oblivious (partial),0.8484848484848485
5886,0,active (partial),0.8787878787878789
5887,1,active (partial+cons_cv),0.8585858585858587
5888,2,active (shifted),0.8585858585858587
5889,3,active (full),0.8787878787878789
5890,4,sample everything,0.8585858585858587
5891,5,oblivious (partial),0.8686868686868687
5892,0,active (partial),0.8787878787878789
5893,1,active (partial+cons_cv),0.8787878787878789
5894,2,active (shifted),0.8787878787878789
5895,3,active (full),0.8686868686868687
5896,4,sample everything,0.9090909090909092
5897,5,oblivious (partial),0.8989898989898991
5898,0,active (partial),0.888888888888889
5899,1,active (partial+cons_cv),0.8989898989898991
5900,2,active (shifted),0.8989898989898991
5901,3,active (full),0.8787878787878789
5902,4,sample everything,0.9191919191919192
5903,5,oblivious (partial),0.8585858585858587
5904,0,active (partial),0.8585858585858587
5905,1,active (partial+cons_cv),0.8686868686868687
5906,2,active (shifted),0.8787878787878789
5907,3,active (full),0.8585858585858587
5908,4,sample everything,0.9090909090909092
5909,5,oblivious (partial),0.8383838383838385
5910,0,active (partial),0.8585858585858587
5911,1,active (partial+cons_cv),0.8484848484848485
5912,2,active (shifted),0.8686868686868687
5913,3,active (full),0.8585858585858587
5914,4,sample everything,0.8787878787878789
5915,5,oblivious (partial),0.8686868686868687
5916,0,active (partial),0.8787878787878789
